Vol,Dense,nHA,nHD,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,GSK,GoldenTriangle,logS,logD,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,SkinSen,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
302.5189739,1.008432615,1,1,2,268,10,3,0,17,0.117647059,2,0,0.806,2.919,0.294,53.818,0.118,0,0,-4.173484914,3.429295041,133.0546992,295.012481,10.01870874,7.54997487,-4.901142175,-4.847595055,0.015758861,0.272526026,0.10209883,0.00000131,0.000489354,0.089081943,0.889471203,0.246101096,0.137019366,0.017161027,0.997884691,0.999865532,0.354645222,98.0946388,0.496888699,1.618716856,0.54428643,1,0.245258108,0.997157216,0.028455773,0.878312647,0.983280301,0.999212742,0.140496418,0.999853969,0.999997854,0.020695025,0.719129384,0.089746445,7.976392256,1.060219793,2.926924267,4.248754855,5.472370785,5.124799136,0.973092258,0.692856431,0.99748528,0.965597749,0.939535379,0.561164558,0.136699483,0.982985914,0.762809455,0.086126365,0.898787439,0.805375636,0.243346691,0.014662498,0.00166706,0.343265355,0.062394038,0.009713199,0.008500663,0.752731621,0.027929578,0.057864569,0.96995014,0.633682251,0.98,0.211,0.059,0.009,0.023,0.482,0.814
302.5189739,1.008432615,1,1,2,268,10,3,0,17,0.117647059,2,0,0.806,2.919,0.294,53.818,0.118,1,0,-4.351105662,3.542225533,128.4423621,297.0229915,10.16750124,7.372529016,-4.892443752,-4.8565213,0.005547928,0.942361474,0.069903202,0.00000203,0.00066179,0.35638231,0.947281957,0.938878894,0.911767185,0.043456629,0.998146415,0.999943018,0.550726533,97.2235604,0.748437543,2.629540127,0.974774241,0.99996376,0.928979039,0.999937415,0.098676234,0.580012381,0.995024264,0.919523835,0.171331242,0.999787271,0.999984741,0.974918723,0.76824677,0.560483038,7.259190909,0.940767837,3.136431894,4.498932709,5.865410297,5.581081597,0.97944653,0.828908443,0.994650662,0.97830224,0.9498685,0.645626366,0.298681259,0.994505227,0.803381026,0.08259099,0.870068431,0.868299365,0.278510898,0.030223629,0.008857685,0.375682086,0.14614059,0.033163149,0.039823879,0.77367717,0.087740242,0.090188533,0.978162825,0.769336343,0.974,0.259,0.061,0.009,0.023,0.163,0.903
302.5189739,1.008432615,1,1,2,268,10,3,0,17,0.117647059,2,0,0.806,2.919,0.294,53.818,0.118,1,0,-4.457381195,3.584784103,116.8875649,311.0884781,10.17863011,7.677600757,-4.99974669,-4.857507101,0.025717765,0.245476171,0.112696692,0.000000119,6.76E-05,0.037722409,0.895661473,0.268253773,0.138045236,0.011135368,0.998580575,0.999917984,0.319589823,97.16589404,0.493555658,2.636465053,0.872232258,1,0.282451332,0.999994874,0.02939178,0.999927759,0.997977912,0.999865532,0.215110645,0.99999392,0.99999404,0.994316041,0.977371991,0.14750357,8.406984004,1.034521388,2.836229243,4.144192123,5.353250059,5.013015913,0.98235786,0.983034968,0.998399436,0.995250344,0.975651324,0.932783127,0.781586409,0.999352515,0.828937113,0.246445566,0.959009647,0.953236401,0.142869234,0.017049057,0.003108067,0.366170555,0.127252311,0.008657321,0.007316677,0.678798616,0.01828981,0.02437035,0.97544843,0.557096958,0.978,0.394,0.061,0.01,0.023,0.477,0.9
289.0724869,1.075958502,1,1,2,268,9,4,0,16,0.125,2,1,0.799,3.359,0.333,54.4,-0.501,1,0,-4.606463622,3.698976161,107.9933478,303.1785444,10.01207954,7.374685127,-5.019422698,-4.817039829,0.04510149,0.472577572,0.027456669,0.0000428,0.00132525,0.176539004,0.876539491,0.892470121,0.890990913,0.011937498,0.990464091,0.997624934,0.206100613,97.44392044,0.507153058,2.195160287,0.999470413,0.999886036,0.982476234,0.99933821,0.058292929,0.936603427,0.999164224,0.999413133,0.877886474,0.99724555,0.999952555,0.999928117,0.782284141,0.15479964,7.277405261,0.67045288,3.01878973,4.475396064,5.797120043,5.519506005,0.950271606,0.879447818,0.99726665,0.995355487,0.948278606,0.979026318,0.700123489,0.999153972,0.985551596,0.321941644,0.897191346,0.953023255,0.17499043,0.004208288,0.002130692,0.161134109,0.367587298,0.002100368,0.003977964,0.771484852,0.071279489,0.008506781,0.932616949,0.266270906,0.953,0.61,0.061,0.023,0.018,0.032,0.625
306.3684721,1.060977319,1,0,2,268,9,4,0,16,0.125,2,1,0.696,3.438,0.375,57.182,-0.77,1,0,-4.742768198,3.896483617,98.8380841,308.5052603,10.13221321,7.31230791,-4.940971567,-4.828410009,0.053990763,0.562027037,0.036847722,0.0000368,0.000433743,0.007760286,0.433970988,0.692424119,0.7879287,0.068224184,0.995901048,0.999175012,0.144769445,97.21769625,0.507991748,2.438642597,0.351682127,0.998993695,0.530678928,0.999947071,0.205021217,0.9930951,0.981636286,0.984348059,0.812784731,0.999520659,0.997389734,0.999432266,0.64228183,0.81530422,10.63482021,0.77703011,2.973202984,4.631512641,6.096899976,5.766289333,0.780750036,0.930097222,0.974971712,0.924361944,0.826029122,0.845611989,0.423006296,0.917482436,0.712578237,0.124069601,0.52120471,0.78603369,0.010380327,0.002988643,7.75E-05,0.004664583,0.203563407,7.05E-05,3.72E-05,0.261728704,0.003316747,0.000538397,0.027078949,0.022318611,0.888,0.149,0.068,0.233,0.048,0.224,0.68
340.9604425,1.035545348,1,0,3,268,9,4,0,16,0.1875,2,1,0.62,3.593,0.444,59.538,-0.968,1,0,-5.678134396,4.294631442,97.92691967,321.8422261,10.58442356,6.662353318,-5.027850183,-4.812418301,0.006700977,0.442847759,0.007513948,0.0000324,0.000568449,0.023156524,0.827797532,0.981899977,0.978129268,0.012869901,0.997127831,0.995207489,0.462874293,98.29644948,0.486998634,1.613355009,0.750240862,0.993076324,0.934673846,0.998124063,0.994070947,0.980947495,0.995777845,0.974657595,0.547424257,0.999942422,0.999670863,0.992796838,0.995024383,0.922159374,8.174239021,0.478512375,3.217582786,4.61107475,5.994080198,5.838734741,0.771741152,0.869343281,0.985861182,0.903122306,0.834040403,0.857600689,0.373557866,0.901885569,0.748688757,0.131172135,0.425040454,0.814456284,0.004346363,0.000422652,2.24E-05,0.000136932,0.67848587,0.000917284,3.99E-05,0.016252451,1.16E-05,0.001142926,0.005942762,0.000341772,0.949,0.122,0.033,0.353,0.018,0.251,0.486
332.4039836,1.056124527,1,0,3,268,9,4,0,19,0.157894737,2,1,0.644,3.532,0.444,74.308,-1.012,1,0,-5.87959544,4.19293876,115.8776932,314.5712253,10.59696339,6.848627716,-4.992291894,-4.808709358,0.066047303,0.871580541,0.003291785,0.00000894,4.91E-05,0.005001307,0.116758049,0.398303211,0.763231277,0.003583262,0.999181449,0.989515185,0.175501749,98.78041933,0.532330418,1.208957141,0.838011205,0.998059332,0.971032619,0.995511949,0.752038538,0.86186707,0.998174071,0.998884618,0.349771172,0.999486923,0.999801934,0.999421716,0.966576159,0.912966847,6.326985116,0.440778743,3.110042386,4.791429326,6.016379185,5.930254197,0.812105477,0.893442154,0.986772835,0.900602818,0.838437557,0.864852905,0.354881495,0.93135041,0.717454553,0.137820303,0.505395114,0.834979832,0.598967075,0.075298332,0.056550346,0.009264419,0.65533632,0.555259049,0.003639554,0.641384363,0.066923156,0.222006306,0.707100511,0.142729908,0.96,0.604,0.045,0.285,0.02,0.153,0.437
366.995954,1.032954167,1,0,3,268,9,4,0,21,0.142857143,2,1,0.56,3.498,0.5,75.6,-0.927,1,0,-6.181600224,4.360234539,121.5388441,324.8797964,11.24251437,6.919780822,-5.016526919,-4.835394029,0.018985854,0.837869585,0.000940892,0.00000727,5.28E-05,0.006948948,0.12488091,0.883792818,0.950977087,0.00964634,0.999661684,0.994511247,0.224619269,98.77825013,0.585455637,1.198429057,0.097522892,0.999984741,0.956715524,0.999999881,0.030264838,0.053765792,0.999999166,0.994247079,0.02679674,0.987928987,1,0.999920726,0.805386782,0.96873951,6.045392121,0.364630659,3.222073734,4.83982726,5.959568581,6.000448307,0.814483285,0.864212811,0.983967125,0.892580867,0.830175698,0.85224551,0.321725041,0.9214499,0.298447371,0.148221925,0.572746694,0.855387032,0.003730217,0.020059913,0.005270608,0.028415298,0.1602,0.006137836,0.032426171,0.851550102,0.054911278,0.414515734,0.783464968,0.155447945,0.991,0.566,0.041,0.355,0.007,0.201,0.263
384.2919393,1.022946255,1,0,3,268,9,4,0,22,0.136363636,2,1,0.528,3.482,0.524,76.125,-0.904,1,0,-6.48554105,4.501467956,123.8528036,333.1416085,11.62271029,6.932377679,-5.031413606,-4.837103615,0.012092363,0.868012011,0.00057661,0.00000417,4.33E-05,0.005376697,0.083303094,0.890321195,0.949624181,0.007658504,0.999728024,0.995633543,0.238099843,98.88799564,0.601329347,1.114478541,0.027026702,0.999957204,0.99112016,0.999999523,0.062950805,0.029887764,0.999999642,0.997462511,0.127263308,0.939250827,1,0.999922395,0.944650829,0.990844786,6.051028929,0.298484771,3.228682117,4.836184397,5.939468428,5.998465616,0.836675882,0.868299961,0.983975112,0.887819707,0.807452977,0.856427848,0.308320791,0.913278282,0.112825982,0.146904692,0.631674886,0.874313712,0.000232487,0.005488127,0.000487841,0.052517354,0.029743351,0.001974163,0.032781862,0.796213806,0.096245259,0.196079969,0.766305625,0.020308545,0.995,0.555,0.042,0.366,0.005,0.199,0.095
375.786181,1.051369156,2,0,3,268,9,5,0,22,0.136363636,2,1,0.619,3.619,0.5,75.6,-0.866,1,0,-4.882145319,3.810772834,133.2532999,312.4439026,10.08220665,6.837112154,-4.973561127,-4.871589588,0.024993354,0.472599238,0.006746319,0.00000834,0.00016892,0.004679859,0.242187321,0.850279868,0.969188988,0.006841227,0.999390364,0.996958017,0.432077199,97.83858472,0.708136218,2.180339196,0.04612831,0.999982715,0.655476868,0.999737084,0.230213955,0.882452726,0.996631324,0.915919602,0.067591392,0.989444911,0.99868232,0.998222053,0.445157856,0.540747881,6.301320664,0.423457095,2.593211169,4.289342191,5.823640105,5.352409187,0.769146979,0.850978374,0.964736521,0.880781889,0.756876826,0.863299072,0.195662886,0.953800976,0.123866849,0.144195601,0.318765998,0.718951583,0.000101534,0.000151151,1.42E-06,0.00401592,0.016681317,7.53E-05,9.25E-05,0.260944903,0.002423171,0.002619731,0.013915819,9.65E-05,0.86,0.284,0.059,0.251,0.012,0.138,0.021
401.5879245,1.013775503,1,0,4,268,9,4,0,22,0.181818182,2,1,0.505,3.462,0.545,75.353,-0.894,1,0,-7.122681354,4.687654574,106.273461,336.1929018,11.34408152,6.691605554,-4.943622258,-4.852562399,0.005081459,0.817357123,0.000340631,0.00000679,0.000459075,0.022772849,0.464609802,0.879830658,0.96774298,0.029173296,0.999688983,0.999908209,0.674170315,99.00862367,0.635652838,1.027324099,0.389239192,0.999477565,0.898258209,0.833556294,0.960068941,0.214160442,0.999868989,0.982865632,0.944397628,0.995394111,0.999999881,0.996770501,0.99952364,0.996439159,6.969387146,0.192205671,3.276795051,5.097835013,6.293093406,6.433000025,0.862369537,0.915622473,0.978492141,0.907647491,0.707928896,0.869421482,0.331526816,0.917879999,0.034049813,0.135999665,0.729958594,0.890107572,0.00024257,0.000281187,1.47E-07,0.003560536,0.028935583,1.26E-05,0.000159626,0.251967371,0.010254452,0.152692869,0.126297504,0.001725993,0.998,0.362,0.039,0.415,0.004,0.233,0.209
393.6785476,1.018800751,1,0,4,268,9,4,0,22,0.181818182,2,1,0.448,3.227,0.273,69,-0.988,1,0,-6.468788509,4.482528703,111.8483332,328.3781118,11.11260274,6.727351989,-4.870795898,-4.813556855,0.031489767,0.91921407,0.021544967,0.0000494,9.76E-05,0.022746503,0.135324836,0.639222264,0.928892791,0.003409487,0.999772012,0.994631529,0.390854836,98.57098326,0.542516112,1.255047404,0.903670311,0.999771535,0.999521852,0.998494148,0.997205794,0.62369591,0.99948895,0.949795485,0.935587227,0.99991703,0.999993086,0.99998033,0.996805668,0.921258509,6.994512687,0.400810711,3.203082891,5.150239663,6.696512012,6.566465928,0.874202192,0.883699358,0.978655457,0.850029349,0.891740084,0.714040875,0.264472246,0.82711941,0.727714002,0.081098653,0.584119856,0.908731699,0.021274064,0.003730105,0.000151893,0.007106306,0.393499553,0.000127755,3.25E-05,0.662479162,0.000757735,0.01187411,0.664148271,0.017388109,0.999,0.345,0.043,0.527,0.016,0.18,0.265
387.379323,1.037923235,2,0,4,268,9,5,0,22,0.181818182,2,1,0.491,3.413,0.286,69.222,-1.087,1,0,-5.330174101,4.178892384,137.279069,384.9112521,10.70593393,6.653010478,-4.913134969,-4.649020978,0.071926542,0.764703989,0.029497169,0.0000688,0.001893044,0.071159005,0.474046886,0.890824914,0.910481036,0.023493677,0.999424577,0.989354253,0.397777677,98.60990457,0.388130201,1.262997934,0.99987793,0.999983072,0.999970913,0.009980446,0.999999762,0.013841812,0.999587715,0.400313497,0.999999285,0.999850035,1,0.013590195,1,0.984170198,6.868194731,0.425921675,2.54587955,4.609368313,5.999719201,5.51352442,0.867070079,0.899030387,0.986405432,0.848511755,0.882286489,0.749169767,0.259406328,0.848730683,0.790069878,0.105151653,0.392901272,0.845656395,0.046161734,0.003258757,3.02E-06,0.124786623,0.008284904,4.34E-05,2.41E-05,0.40573293,0.000118169,0.073983707,0.143829137,0.006072915,0.943,0.25,0.042,0.248,0.005,0.16,0.244
381.0800984,1.057704146,3,0,4,268,9,6,0,22,0.181818182,2,1,0.539,3.581,0.3,69.462,-1.161,1,0,-5.297556786,4.043299477,116.4285489,341.5729469,9.488248094,4.847370732,-4.919154194,-4.677533329,0.13379097,0.031131547,0.008207185,0.000274837,0.001408994,0.108379602,0.752824336,0.834705055,0.888599813,0.000813267,0.99359858,0.994778395,0.406988829,97.28533962,0.254783739,2.088607965,0.93620038,0.99870944,0.561058104,0.922201514,0.289154828,0.976925015,0.959781349,0.934933305,0.724487066,0.999616504,0.999296188,0.51397717,0.955904543,0.508172095,6.563059853,0.840070803,2.492320755,4.027377951,6.015415371,5.306470445,0.635655642,0.938365042,0.976280153,0.896610796,0.734935462,0.664688706,0.125676304,0.833907485,0.853256106,0.119658656,0.249608114,0.809955418,0.000849588,2.57E-07,1.28E-09,7.48E-09,0.000803545,1.01E-11,3.37E-09,0.406973958,7.90E-10,1.09E-06,5.22E-08,1.66E-08,0.619,0.016,0.044,0.291,0.003,0.58,0.296
418.7384531,1.041485435,3,0,5,268,9,6,0,23,0.217391304,2,0,0.589,3.427,0.5,78,-1.244,1,0,-4.772729272,4.131486335,154.144098,373.1700202,10.59942984,6.980068094,-4.959346819,-4.840081842,0.015790384,0.809180617,0.02373381,0.000298202,0.00010848,0.0020594,0.140247822,0.805065274,0.95069474,0.000638532,0.999955535,0.99537909,0.170202225,97.27878391,0.359016847,2.198680418,0.002119101,0.963831365,0.566577315,0.999921679,0.365791261,0.071388654,0.274659574,0.967576087,0.964065671,0.99996686,0.234575614,0.004044079,0.97439605,0.993344665,5.902200938,0.342296171,2.067866143,4.481823315,6.010046952,5.538894325,0.820304871,0.928384125,0.964986563,0.856795609,0.886451185,0.764404297,0.249207392,0.920774758,0.735020101,0.113922432,0.444095731,0.87232548,0.002629443,0.000207947,6.87E-07,0.001423619,0.039585762,1.21E-06,3.89E-07,0.050239634,0.001733511,0.001707163,4.96E-05,0.00058055,0.921,0.011,0.036,0.647,0.002,0.024,0.004
375.552413,1.014798432,1,0,4,268,9,4,0,16,0.25,2,1,0.552,3.604,0.5,65.333,-0.992,1,0,-7.00108296,4.647994688,93.05021082,326.7097698,11.08512675,5.744589611,-4.879101427,-4.84544632,0.036495898,0.753892303,0.073225208,0.0000757,0.001312554,0.009280443,0.872266173,0.925711095,0.964491069,0.037630439,0.996338367,0.999731362,0.098189719,99.23569365,0.499042056,0.675702222,0.065030701,0.999942064,0.999633074,0.999967217,0.995727301,0.999624372,0.98942709,0.999301434,0.942321479,0.999970198,0.995139003,0.999240756,0.999071479,0.999946952,7.48087046,0.323228233,3.174849877,4.74594593,6.819474488,6.490367847,0.73687762,0.929665387,0.981309533,0.855533361,0.848095,0.830541849,0.331354171,0.940008759,0.771822512,0.092917249,0.414928705,0.850952744,0.003732378,0.000360963,9.13E-06,0.000439421,0.022928767,7.63E-06,8.31E-06,0.780418515,3.99E-05,0.01272892,0.105191037,0.00013185,0.99,0.239,0.038,0.36,0.011,0.068,0.512
418.8839097,1.005385956,1,0,5,268,9,4,0,22,0.227272727,2,1,0.473,3.503,0.565,74.667,-0.789,1,0,-6.915863649,4.798070606,106.8919595,346.106913,11.56258643,6.565300227,-4.990775789,-4.833692078,0.000504463,0.865243435,0.000336531,0.0000104,0.000184715,0.019421041,0.204221904,0.939782739,0.992875576,0.024235165,0.999930859,0.997616649,0.51177156,98.94064198,0.630458605,1.140040514,0.040554743,0.996083856,0.929714143,0.99573487,0.164446279,0.972707629,0.999882817,0.999197662,0.213295385,0.877460301,1,0.999881268,0.90135926,0.996175289,7.004179172,0.193038996,3.206935991,5.150079697,6.31031609,6.462718863,0.917935848,0.923447967,0.990203261,0.904037058,0.746210933,0.878626347,0.294443488,0.926046014,0.043864433,0.127951756,0.798005164,0.927573442,0.006403473,0.001560547,0.000370227,0.0112837,0.297723264,0.001513711,0.004187977,0.820994616,0.066439733,0.231177047,0.646645248,0.006466872,0.998,0.418,0.04,0.422,0.005,0.262,0.252
436.1798949,0.997661756,1,0,6,268,9,4,0,22,0.272727273,2,1,0.44,3.49,0.583,74.053,-0.715,1,0,-7.351281755,4.965556272,102.1879575,350.18088,11.87389371,6.601809939,-4.96189586,-4.921543364,0.00226725,0.640888333,0.001540951,0.0000437,0.001103282,0.082762837,0.531930953,0.927580357,0.996019661,0.076588526,0.999567807,0.998503804,0.556145668,99.0241514,0.634933749,1.088127489,0.005191939,0.833962619,0.732666314,0.998971581,0.374460071,0.66379571,0.999393106,0.993705809,0.934561074,0.884282887,1,0.999967337,0.994760454,0.999734104,6.864808882,0.199702101,3.238240951,5.206473991,6.395490746,6.615196654,0.926962972,0.957241654,0.987471163,0.915620983,0.694198966,0.892317653,0.328924298,0.936600387,0.061239757,0.134396255,0.836303413,0.922713578,0.008558719,0.00193035,0.00010397,0.019505857,0.227063119,0.001346039,0.007961852,0.796296,0.029177656,0.225166827,0.797189832,0.007823133,0.998,0.417,0.037,0.413,0.005,0.292,0.296
410.3781514,1.031049042,2,0,5,268,9,5,0,22,0.227272727,2,1,0.525,3.621,0.545,74.118,-0.851,1,0,-5.453986422,4.148352514,136.0416903,337.6604902,10.44961207,6.243372617,-4.888593762,-4.883223403,0.004460551,0.645906627,0.003837676,0.0000281,0.00049901,0.012229323,0.270941377,0.911741078,0.987090647,0.014489104,0.999735296,0.9941203,0.492500126,98.51871504,0.677101034,1.644227781,0.109442919,0.996501446,0.692750275,0.996559322,0.585689962,0.985197842,0.990713835,0.998884022,0.589450896,0.998834789,0.991712213,0.99859339,0.751299262,0.971310019,7.502253329,0.379318232,2.756332155,4.644028032,6.314808784,5.834915556,0.863618314,0.885191381,0.967406392,0.879093647,0.762351036,0.884542942,0.160911217,0.961506307,0.188722253,0.103498012,0.35148102,0.80913341,0.006198486,3.59E-05,3.57E-05,0.009697664,0.290691048,0.000615939,0.000567935,0.546447754,0.021575717,0.032213867,0.037503187,0.000509175,0.976,0.351,0.067,0.431,0.008,0.164,0.244
429.8806703,1.014583884,2,0,5,268,9,5,0,22,0.227272727,2,1,0.515,3.588,0.565,77,-0.937,1,0,-5.1113922,4.101320659,149.2983992,332.2449225,11.32769612,8.367617245,-5.144922289,-4.81773047,0.039373312,0.114558756,0.009797509,0.000000238,3.77E-05,0.002240658,0.114817619,0.742285728,0.854394138,0.004186764,0.990433335,0.999978065,0.838801384,96.66714607,1.068988408,3.137477128,6.90E-05,0.998270869,5.72E-05,0.999988079,1.85E-05,0.334251434,0.998599708,0.999645472,0.000168694,0.999987721,0.998958826,0.997380555,0.018017694,0.235538781,8.570901479,0.495406217,2.500431425,4.690031289,6.267568937,5.740462085,0.98108083,0.937634945,0.998294413,0.946865261,0.955248773,0.908314049,0.359364629,0.979984641,0.883936703,0.119244359,0.565247178,0.908849359,0.000303584,2.64E-06,3.85E-05,0.000650776,0.378534615,0.000147401,0.002763522,0.546004176,0.656763911,0.003292388,0.005267439,0.000295568,0.969,0.231,0.041,0.463,0.006,0.079,0.327
418.8839097,1.005385956,1,0,5,268,9,4,0,22,0.227272727,2,1,0.473,3.528,0.565,74.667,-0.866,1,0,-7.399655096,4.82939491,108.1176759,349.2239276,11.60302863,6.68881762,-4.964438531,-4.843270578,0.000326635,0.744627714,0.000625977,0.00000179,0.00043112,0.09312427,0.045865774,0.678434193,0.887792289,0.079111204,0.99997592,0.733119905,0.965185225,98.82000566,0.764661784,1.234441823,0.011104945,0.998822868,0.997983098,0.997510672,0.04112586,0.936044276,0.998740971,0.999946952,0.248276398,0.969221234,1,0.999994397,0.49060145,0.994056106,7.637983988,0.242109914,3.1459837,4.959000169,6.475461052,6.383979336,0.881688714,0.931886971,0.99061209,0.88338846,0.779708207,0.863742709,0.216861486,0.910617054,0.037747696,0.112466954,0.782894492,0.913744867,0.008780005,0.001013884,0.000159993,0.007517494,0.365040421,0.001443297,0.000486471,0.766213417,0.025467386,0.110971533,0.493469357,0.002663124,0.998,0.395,0.031,0.441,0.005,0.272,0.261
403.6728417,0.959143049,1,0,5,268,9,3,0,22,0.227272727,2,1,0.521,3.413,0.565,71.111,-0.715,1,0,-6.888155975,4.643417334,95.20223332,330.6952782,10.93967968,6.871512442,-4.902755483,-4.83857655,0.000380404,0.929600835,0.000710641,0.000041,0.001545548,0.063525319,0.071808577,0.636707962,0.906946719,0.082516246,0.999851465,0.954378903,0.86801213,98.26625806,0.534160881,1.578511277,0.045870051,0.783172369,0.913835108,0.978053212,0.006937856,0.190875307,0.999862313,0.999547422,0.193682045,0.911232352,1,0.998581529,0.636629581,0.985191286,7.122842145,0.178594112,2.953220392,5.043311081,6.5385571,6.434688065,0.900783658,0.954747796,0.99076885,0.925016046,0.779690862,0.844270706,0.197155416,0.88040185,0.029546734,0.090040743,0.6808272,0.90817982,0.004195387,0.001020685,0.000266867,0.003188655,0.369159847,0.001607712,0.000878357,0.639685452,0.039907541,0.046008352,0.498334736,0.002001635,0.997,0.362,0.044,0.513,0.004,0.175,0.233
423.0537441,0.901185737,1,0,5,268,9,2,0,22,0.227272727,2,1,0.528,3.482,0.6,73.5,-0.663,1,0,-6.121309742,4.448232717,88.12842337,340.5447074,11.02787559,6.457683633,-4.885474819,-4.70616928,0.000521264,0.960968673,0.054249253,0.0000526,0.145040989,0.340093732,0.69617942,0.750713944,0.392045736,0.034243647,0.999680877,0.988028526,0.98292762,97.66862552,0.755955016,2.19956488,5.69E-05,0.999500632,0.711415708,0.996881366,0.009562912,0.402539879,0.971297622,0.998955488,0.303421706,0.988350272,1,0.23241277,0.006416893,0.723815382,8.393293017,0.188663712,2.424343129,4.744914497,5.734727887,5.660652817,0.873705685,0.799736202,0.996609688,0.894425273,0.799581289,0.840969801,0.259157836,0.630476117,0.200416207,0.165560216,0.872862339,0.741957903,0.002031656,0.000457477,1.84E-06,0.003553986,0.094998702,8.58E-05,2.37E-05,0.551698864,0.010132908,0.035559472,0.063068852,0.000148849,0.995,0.385,0.055,0.479,0.002,0.272,0.184
285.2229887,1.02046473,1,1,2,268,9,3,0,16,0.125,2,0,0.839,2.914,0.25,52.8,-0.227,1,0,-4.685870756,3.704140973,114.5937209,302.2172866,9.870624735,7.523128282,-5.006759527,-4.89084636,0.005476111,0.991690755,0.147771657,0.000000119,0.000195801,0.048684359,0.792512968,0.633041263,0.518868208,0.109733887,0.999717653,0.999981046,0.70506376,95.16354211,0.738463412,4.684577839,0.999780834,0.999998689,0.864620149,0.999783576,0.266805947,0.995516121,0.997563601,0.999738634,0.450122356,0.999998927,0.999998927,0.999999642,0.066407949,0.87372303,7.17170313,1.112021003,3.101048616,4.365927313,5.834665745,5.46695401,0.936966658,0.622395575,0.968001485,0.995481014,0.995407522,0.968220115,0.632962704,0.999373376,0.832261443,0.115733467,0.791794956,0.800463378,0.312135726,0.075983502,0.008493472,0.12790665,0.16355221,0.021258779,0.0109263,0.233941719,0.032313634,0.024686463,0.897002041,0.335906237,0.971,0.55,0.075,0.015,0.038,0.153,0.847
388.9989,0.964398614,1,0,6,268,10,3,0,17,0.352941176,2,0,0.487,3.055,0.455,55.25,-0.329,1,0,-5.713135036,4.411729423,93.32847349,323.4631879,10.50942843,6.616861676,-4.869229363,-4.7955962,0.002842081,0.964220107,0.099934608,0.0000311,0.001900971,0.238787591,0.532954901,0.604260802,0.902883828,0.198901817,0.999868035,0.999924421,0.86234504,98.56687205,0.958067651,1.329776753,0.571276248,0.995213747,0.999793828,0.999478161,0.998057425,0.993541121,0.999812901,0.851202011,0.916512907,0.999828696,1,0.999967813,0.99985075,0.998745322,8.169869544,0.593242929,3.260734141,4.89301096,6.224206914,6.194541083,0.945470333,0.97674334,0.938840449,0.895342886,0.935870826,0.6517542,0.473418593,0.983989656,0.065156586,0.089579761,0.867305279,0.839214087,0.016241278,0.013878207,0.00029365,0.007001895,0.255865574,0.000638006,0.000922736,0.294383407,0.001255308,0.016611176,0.484395027,0.014208801,0.991,0.378,0.034,0.189,0.011,0.707,0.569
389.8290494,0.977633659,1,0,3,268,10,3,0,23,0.130434783,2,0,0.467,2.997,0.217,69,-0.419,1,0,-7.481817417,4.931376269,87.54579351,343.989502,10.98616993,5.168449,-4.768224306,-4.854748738,0.014273915,0.989814103,0.044090901,0.00000882,0.000466585,0.097993314,0.521384537,0.971865356,0.964372337,0.057070535,0.999739349,0.999937415,0.626891553,98.92539121,0.795393256,0.740026344,0.990126133,0.994915605,0.999923587,0.999161482,0.998460293,0.14309825,0.999049723,0.003019946,0.83003521,0.999997258,0.999999285,0.980081856,0.99176532,0.999326944,7.063365844,0.365310494,3.435040975,4.749481778,6.499970674,6.307809198,0.773654044,0.834090114,0.90896076,0.91658932,0.956731439,0.706780493,0.418924242,0.96904254,0.851637423,0.090435058,0.969592154,0.938678026,0.39055109,0.017615939,0.002055982,0.026720919,0.616685688,0.013503306,0.005505717,0.386710107,0.00719961,0.059193999,0.941636443,0.210594311,0.999,0.646,0.229,0.14,0.094,0.748,0.51
